# Constructed from biom file
#OTU ID	18751_HealthyModern_1_Plaque-1-5Mss	18753_HealthyModern_2_Plaque-1-5Mss	18755_HealthyModern_3_Plaque-1-5Mss	18757_HealthyModern_4_Plaque-1-5Mss	18759_HealthyModern_5_Plaque-1-5Mss	18763_HealthyModern_7_Plaque-1-5Mss	18772_HealthyModern_11_Plaque-1-5Mss	18776_HealthyModern_13_Plaque-1-5Mss	18780_HealthyModern_15_Plaque-1-5Mss	mgm4665892.3-1-5M-ss	mgm4665887.3-1-5M-ss	mgm4665886.3-1-5M-ss	SRR17651696.blast2rma.rma6	SRR13789386.blast2rma	SRR13789887.blast2rma	SRR17651670.blast2rma.rma6	mgm4665888.3-1-5M-ss	mgm4667098.3-1-5M-ss	SRR13789833.blast2rma	mgm4666070.3-1-5M-ss	SRR17651684.blast2rma.rma6	mgm4666066.3-1-5M-ss	SRR13789417.blast2rma	mgm4666069.3-1-5M-ss	SRR13789559.blast2rma	mgm4696715.3-1-5M-ss	mgm4666067.3-1-5M-ss	SRR17651689.blast2rma.rma6	mgm4667097.3-1-5M-ss	mgm4665889.3-1-5M-ss	SRR17651690.blast2rma.rma6	mgm4665884.3-1-5M-ss	SRR13789823.blast2rma	SRR17651671.blast2rma.rma6	mgm4665891.3-1-5M-ss	SRR13789610.blast2rma	SRR13789843.blast2rma	mgm4665883.3-1-5M-ss	SRR17651694.blast2rma.rma6	A20339_Georgia_Antique	A20345_Georgia_Antique	A20351_Georgia_Antique	A20363_Georgia_EarlyMiddleAges	A20366_Georgia_EarlyMiddleAges	A20368_Georgia_EarlyMiddleAges	A20374_Georgia_EarlyMiddleAges	A20376_Georgia_EarlyMiddleAges	A20381_Georgia_EarlyMiddleAges	A20389_Georgia_EarlyMiddleAges	A20394_Georgia_EarlyMiddleAges
Aggregatibacter_segnis	0.0	15308.0	0.0	0.0	10222.0	5336.0	3341.0	0.0	6652.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3655.0	0.0	7047.0	0.0	0.0	3952.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3115.0	0.0	0.0	5511.0	20850.0	0.0	0.0	0.0	0.0	6932.0	2611.0	0.0	0.0
Aggregatibacter_sp._oral_taxon_458	5974.0	3059.0	0.0	0.0	1860.0	4061.0	0.0	2028.0	3056.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000.0	0.0	0.0	0.0	0.0	0.0	0.0	3511.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9561.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alloprevotella_tannerae	0.0	0.0	25256.0	19870.0	0.0	50236.0	0.0	0.0	4109.0	13147.0	7266.0	5499.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12965.0	0.0	3050.0	0.0	12287.0	0.0	26841.0	50226.0	0.0	20336.0	0.0	0.0	15624.0	0.0	0.0	7963.0	0.0	0.0	22586.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aminomonas_paucivorans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3653.0	0.0	0.0	2094.0	0.0	2529.0	736.0	0.0	0.0	2978.0	0.0
Anaeroglobus_geminatus	0.0	0.0	0.0	0.0	0.0	2418.0	0.0	0.0	0.0	0.0	5192.0	5176.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1842.0	0.0	0.0	0.0	0.0	0.0	2723.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Anaerolineaceae_bacterium_oral_taxon_439	0.0	0.0	0.0	4047.0	0.0	0.0	0.0	0.0	0.0	0.0	2181.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82409.0	21542.0	56222.0	198665.0	69285.0	229548.0	146351.0	48762.0	226207.0	175627.0	111839.0
Bacillus_obstructivus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12203.0	4293.0	1823.0	0.0	0.0	0.0	0.0	7044.0	9671.0	0.0	2957.0	0.0	1641.0	0.0	2278.0	0.0	3904.0	7712.0	0.0	7623.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2606.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroidetes_oral_taxon_274	0.0	0.0	13220.0	21080.0	4736.0	4368.0	0.0	0.0	7326.0	0.0	30098.0	10256.0	0.0	0.0	0.0	0.0	22054.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9522.0	0.0	0.0	36925.0	0.0	0.0	0.0	0.0	0.0	1869.0	0.0	0.0	4022.0	0.0	7249.0	43031.0	38812.0	16288.0	35260.0	8818.0	751.0	69457.0	55193.0	30394.0	33141.0
Campylobacter_concisus	0.0	3127.0	10734.0	0.0	1959.0	4202.0	8194.0	7756.0	3468.0	0.0	2563.0	2296.0	0.0	0.0	0.0	0.0	23952.0	0.0	0.0	4003.0	0.0	6566.0	0.0	0.0	0.0	2850.0	0.0	0.0	2296.0	0.0	0.0	5358.0	0.0	0.0	9120.0	0.0	0.0	2035.0	0.0	0.0	4475.0	7098.0	0.0	0.0	0.0	0.0	0.0	2102.0	0.0	0.0
Campylobacter_curvus	0.0	0.0	3109.0	0.0	2334.0	0.0	2959.0	3237.0	3222.0	0.0	2817.0	1655.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2344.0	0.0	0.0	0.0	0.0	0.0	2327.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2295.0	0.0	0.0	0.0	0.0	0.0	4018.0	7264.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
